company,дугаар,цаг,хэсэг,нэр_дэвшигч,асуугч,хариулагч,асуулт,хариулт
Sales/Purchasing (Coca-Cola),35.0,53:03,Ярилцлага - Борлуулалт/худалдан авалт,Нэр дэвшигч 7,Ярилцагч,Нэр дэвшигч 7,Та ажил дээрээ тулгарсан бэрхшээлийн жишээг хэлж чадах уу?,"Албан тушаалд очсон хойноо л юм хянадаг хүн гэж хэлэхэд хэцүү. Менежерийн таашаалд нийцүүлэн юм зарна. Би үндсэн мэргэжлийнхээ ангид хэлний бэрхшээлийг олж, түүнтэй хамт амьдарч байсан тул үүнийг шийдэж чадсан."
Sales/Purchasing (Coca-Cola),36.0,53:28,Ярилцлага - Борлуулалт/худалдан авалт,Нэр дэвшигч 7,Ярилцагч,Нэр дэвшигч 7,Нөхцөл шударга байна уу? Та гадаад худалдаа хийх гэж оролдсон уу? Олон улсын худалдааны бодлого юу вэ?,"Тийм ээ, тэдгээр нь одоо мөрдөгдөж буй хууль тогтоомжид нийцдэг. Зөв мэдлэгтэй бол асуудлыг шийдвэрлэхэд хялбар байдаг. Суралцах хугацаандаа их зүйл сурсан."
Sales/Purchasing (Coca-Cola),37.0,56:05,Ярилцлага - Борлуулалт/худалдан авалт,Нэр дэвшигч 7,Ярилцагч,Нэр дэвшигч 7,Та өөрийгөө интроверт-экстроверт хэмжүүрээр хаана байрлуулах вэ?,Цагийг зугаатай өнгөрүүлэх дуртай хүмүүс нээлттэй хэвээр байгаа ч үүнтэй зэрэгцэн тэд бусдаас байнга баталгаажуулах шаардлагагүй. Би дунд нь ойрхон байна гэж хэлмээр байна. Би багаасаа ийм л хүн байсан.
Sales/Purchasing (Coca-Cola),38.0,56:40,Ярилцлага - Борлуулалт/худалдан авалт,Нэр дэвшигч 7,Ярилцагч,Нэр дэвшигч 7,Та хаана сурсан бэ? Гадаадад байсан туршлагаасаа хуваалцаач.,Би хөгжимчин биш ч хөгжимчидтэй найзлах дуртай. Би 10-р ангидаа солилцооны оюутан байсан. Гадаад хүний ​​өгсөн туршлага үнэ цэнэтэй байсан бөгөөд одоо би үүнийг ажилладаг компанидаа хэрэгжүүлж байна.
Sales/Purchasing (Coca-Cola),39.0,58:37,Даалгавар - Борлуулалт/худалдан авалт,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигчид,"[Худалдан авах ажил] Тоног төхөөрөмж худалдан авах ажлын хүрээнд та гурван компаниас үнийн санал авсан. Үнийн саналд хүргэх хугацаа, төлбөрийн нөхцөл, тээврийн зардал орно. Нэг ханган нийлүүлэгч нь чанарын асуудалтай байдаг. Та эдгээр гурван ханган нийлүүлэгчээс алийг нь сонгох вэ?","Нэр дэвшигчид: Үйлдвэрийн стандартын гэрчилгээ, чанарын баталгаа, баталгаат хугацаа, хүргэх хугацааны шаардлага (100 хоногийн дотор), үнийн харьцуулалт, суурилуулах нөхцөл. Нэг нэр дэвшигч бага зэрэг өндөр өртөгтэй ч үнэ, хүргэх хугацаа, найдвартай байдлын хамгийн сайн тэнцвэртэй ханган нийлүүлэгчийг сонгосон. Өөр нэг зүйл бол чанарын баталгаажуулалт, баталгаат хугацааны дараах дэмжлэгийн төлөвлөлтийг онцолсон."
Sales/Purchasing (Coca-Cola),40.0,43:09,Ярилцлага - Борлуулалт/худалдан авалт,Батзорг,Ярилцагч,Батзорг,Та өөрийгөө танилцуулна уу.,"Намайг Батзориг Од Банда гэдэг, би 33 настай. Би Замаму Сумаханд төрж өссөн, одоо Улаанбаатарт амьдарч байна."
Sales/Purchasing (Coca-Cola),41.0,43:32,Ярилцлага - Борлуулалт/худалдан авалт,Батзорг,Ярилцагч,Батзорг,Таны мөрөөдлийн ажил юу вэ?,Миний мөрөөдлийн ажил бол М-Си-Эс Группийн захирал болох боловч би Кока Кола компанийн нэг хэсэг болох хүсэлтэй байна.
Sales/Purchasing (Coca-Cola),42.0,63:16,Ярилцлага - Борлуулалт/худалдан авалт,Батзорг,Ярилцагч,Батзорг,Та карьераа дөнгөж эхэлж байна. Энэ байгууллагад таны хувьд юу чухал вэ?,Залуу өсөхөөр төлөвлөж байгаа учраас би уян хатан байх болно. Байнга бие биетэйгээ өрсөлдөхийн оронд хамтдаа хөгждөг. Удирдлагын үүднээс би хамтын ажиллагааг эрхэмлэдэг.
Sales/Purchasing (Coca-Cola),43.0,64:28,Ярилцлага - Борлуулалт/худалдан авалт,Батзорг,Ярилцагч,Батзорг,Компанийн талаар асуух зүйл байна уу?,"Ажилчдад ямар ашиг тустай вэ? [Ярилцагч тайлбарлав: Тус компани нь цагийн систем, гурван ажлын байр, залуу ажилчдад зориулсан ясли, сургалтын боломжуудтай.]"
Sales/Purchasing (Coca-Cola),44.0,65:40,Ярилцлага - Борлуулалт/худалдан авалт,Батзорг,Ярилцагч,Батзорг,"Хэрэв таныг ажилд авсан бол хамгийн хэцүү, хамгийн хялбар нь юу байх байсан бэ?",Том гэр бүл. Үйлдвэрийн үйл ажиллагааг тасралтгүй явуулахын тулд маш нарийн зохион байгуулалттай ажиллаж байна. Би цагийн менежмент сайтай багийн тоглогч бөгөөд захиалгаа үр дүнтэй гүйцэтгэдэг.
Sales/Purchasing (Coca-Cola),45.0,66:43,Үнэлгээ - Борлуулалт/худалдан авалт,Олон нэр дэвшигч,Хөтлөгч,Үнэлгээчин,Борлуулалтын албан тушаалд нэр дэвшигчдийн талаар ямар сэтгэгдэлтэй байна вэ?,"Ярилцлага ерөнхийдөө тийм ч муу байгаагүй. Зарим нэр дэвшигчид даалгавар дээр ажиллаж, сайн хариулт өгсөн. Нэг нэр дэвшигч хариултыг шууд анзаарав. Анхнаасаа харахад онцлох зүйл байгаагүй ч бодит хувилбарт сайн зүйл цөөнгүй байсан. Төсөв ижил байвал нэр дэвшигчид хэр сайн сонсож, хариулж чадахыг компани тооцно."
Sales/Purchasing (Coca-Cola),46.0,68:11,Үр дүн - Борлуулалт/худалдан авалт,Олон нэр дэвшигч,Үнэлгээчин,Нэр дэвшигчид,[Coca-Cola-аас утсаар ярих] Сайн байна уу? Та сонгон шалгаруулалтад оролцсон. Танд ямар санагдаж байна?,"[Үнэлгээч нэр дэвшигчийг дуудаж байна]: Баяр хүргэе, та тэмцээнд тэнцсэн. Бид таны имэйл хаяг руу албан ёсны хувилбарыг илгээх болно. [Нэр дэвшигч]: Баярлалаа! Ийм мэдээ сонсоод маш их баяртай байна. Сайн явбал миний мөрөөдөл биелнэ гэж боддог."
Sales/Purchasing (Coca-Cola),0.0,70:18,Хаах,,,Хөтлөгч/Өгүүлэгч,[Хаалтын хэсгийг харуулах],"Нэр дэвшигчдэдээ дараагийн боломж удахгүй гарахыг хүсч байна. Ярилцлагын реалити шоуны үеэр бид тэдний түгшүүрийг хамтдаа мэдэрч, үр дүнгийн баяр баясгалан, уйтгар гунигийг хуваалцсан. Тэвчээртэй хандсанд баярлалаа. Жинхэнэ ярилцлага бол бодит боломж юм."
