company,дугаар,цаг,хэсэг,нэр_дэвшигч,асуугч,хариулагч,асуулт,хариулт
Metagro,44.0,39:27,Метагро нягтлан бодогчийн ярилцлага,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,Хэрэв та ус үйлдвэрлэдэг байсан бол үйлдвэрлэлийн өртөгт ямар зардлыг оруулах байсан бэ?,"Мэдээж ус өөрөө, үйлдвэрлэдэг хүмүүс, шилэн сав, сав баглаа боодлын материал, цахилгаан гэх мэт үйлдвэрлэлийн зардал хэрэгтэй. Дараа нь ажилчдын цалин, техник хэрэгслийн зардал, элэгдлийн зардал. Захирлын цалинг зардалд оруулаагүй ч байж болно. Зээлийн хүү зардалд ороогүй болно."
Metagro,45.0,40:54,Метагро нягтлан бодогчийн ярилцлага,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,Хэрэв ажил нь таныг долоо хоног эсвэл 10 хоног хөдөө явахыг шаарддаг бол танд асуудал гарах уу?,Би өөрөө ч сэтгэлээр унахгүй. Би багадаа алс газар явах их дуртай байсан ч нас ахих тусам нэг л сонин болчихсон [инээв].
Metagro,46.0,42:03,Метагро нягтлан бодогчийн ярилцлага,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,Та өөрийгөө идэвхтэй эсвэл санаачлагатай хүн гэж хэлэх үү? Ярилцлагын үеэр та ямар нэгэн алдаа гаргасан гэж бодож байна уу?,"Миний хувьд ярилцлага өгөхдөө алдаа гаргасан байж магадгүй гэж бодож байна. Учир нь ярилцлагын дундуур надаас мэргэжлийн холбоотой асуулт асууж, тэр үед би бага зэрэг эргэлзэж, буруу хариулт өгсөн байж магадгүй юм."
Metagro,47.0,42:55,Метагро нягтлан бодогчийн ярилцлага,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,Та санхүүгийн хөтөлбөр/програм хангамж дээр ажиллаж байсан уу?,"Би санхүүгийн хөтөлбөр дээр ажиллаж байгаагүй. Би дарга нараасаа асуулт асуухад эргэлздэг байсан. Өмнөх компанид ажиллаж байхдаа ахлах мэргэжилтэнээсээ асуухаас эмээж, “Та нар тийм юм мэддэггүй юм уу” гэж хариулна гэж бодсон. Гэхдээ ерөнхийдөө ажил амьдралынхаа туршид үүнийг нэлээд сайн даван туулсан гэж боддог."
Metagro,48.0,43:10,Метагро нягтлан бодогчийн ярилцлага,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,Таны хобби юу вэ?,"Хятадад сурч байх хугацаандаа ширээний теннис миний шинэ хобби болсон. Би бас бүжгийн спортод дуртай. Ер нь спорт амьдралын аль аль талдаа сайн гэж боддог. Би бүжиглэх дуртай хүүхэд байсан. Оюутан байхдаа ч сагсан бөмбөг, гар бөмбөгөөр аймагтаа өрсөлддөг байлаа."
Metagro,49.0,43:43,Метагро нягтлан бодогчийн ярилцлага,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,Та Метагро компанийн талаар юу мэдэх вэ?,"Тэд гаднаас үнээ авдаг. Мөн өөрсдөө бордож, тэжээлээ ургуулдаг. Тэд Монголд үхэр өсгөхөөс эхлээд бэлэн махан бүтээгдэхүүн үйлдвэрлэх хүртэлх бүхий л үе шатыг өөрсдөө хийдэг. Энэ бол босоо нэгдсэн компани юм."
Metagro,50.0,44:29,Метагро нягтлан бодогчийн ярилцлага,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,"Маш хүнд байдалд орж, түүнийг даван туулахын тулд өөрийгөө дайчилж байсан тохиолдол бий юу?","Сургуулиа төгсөхөөсөө өмнө би гэнэт аймшигтай сэтгэлийн хямралд орж, юу ч хийж чадсангүй. Хорио цээрийн дэглэмийн үед би маш их уйлсан. Гэхдээ тэр үед аав маань намайг дэмжиж байсан бөгөөд ээж маань амьдралд олон зүйл тохиолдож байдаг - зовлон зүдгүүр, аз жаргал хоёулаа - бид үүнийг даван туулж сурах ёстой гэж хэлдэг."
Metagro,51.0,45:12,Метагро нягтлан бодогчийн ярилцлага - Дүрд тоглох,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,Дүрд тоглох хувилбар: Та хэн нэгэнд бараа зарсан бөгөөд тэд дараа нь төлнө гэсэн боловч тэд төлөхгүй байна. Та төлбөрөө яаж авах вэ?,"Анхнаасаа сайн тохиролцох ёстой гэж бодож байна. Би тэдэнтэй утсаар ярих болно. Би өөрийгөө тус компанийн хүн гэдгээ хэлээд хоёр сар төлөөгүй гэж мэдэгдье. Уг дүн нь 10 сая 800 мянган төгрөг. Би тэднээс нягтлан бодогчтойгоо асууж, сар бүр зөв тооцоо нийлж төлбөрөө хийхийг хүсч байна."
Metagro,52.0,47:11,Метагро нягтлан бодогчийн ярилцлага,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,Та ажилтанд юу хайж байна вэ? Ямар чанарууд хамгийн чухал вэ?,"Бидний хүсч буй хамгийн эхний зүйл бол зөв хандлага юм -- хүн өөрөө сурахыг хүсэх ёстой. Хоёрдугаарт, тэд тууштай байх ёстой. Залуу хүний ​​хамгийн чухал хэрэгцээ бол сурах хүсэл эрмэлзэл юм. Тэд суралцахаас залхах ёсгүй. Тэд ажлын ачааллыг үүрч, түүнээсээ давж, сурч, хөгжиж, үйл явцаас таашаал авах ёстой."
Metagro,53.0,47:36,Метагро нягтлан бодогчийн ярилцлага,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,Та өмнө нь хэдэн ажлын ярилцлагад орж байсан бэ?,"Энэ бол миний анхны удаа. Би [ажлын] маш их туршлагатай. Манай компани газар тариалан, мал аж ахуй, махны үйлдвэрлэл, борлуулалт гэсэн дөрвөн төрлийн чиглэлээр ажилладаг. Та олон төрлийн хүмүүстэй харилцах болно."
Metagro,54.0,48:01,Метагро нягтлан бодогчийн ярилцлага,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,"Танд хэлэх дуртай үг, уриа бий юу?","Ээж минь “Амны бэлэг ашгийн бэлэг” гэж их хэлдэг байсан. Хэдий санаандгүй муу юм хэлсэн ч эргээд өөрт чинь ирж магадгүй учраас тэр эмэгтэй битгий сөрөг зүйл ярь гэж хэлдэг. Үүний оронд ""Чи мундаг хүн, чи үзэсгэлэнтэй"" гэх мэт сайхан үгсийг хэлээрэй."
Metagro,55.0,49:19,Метагро нягтлан бодогчийн ярилцлага,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигч,Ярилцлагад тэнцэх боломжоо та хэрхэн үнэлж байна вэ?,"Миний хувьд тэнцэх магадлал ерөнхийдөө 50-60% байдаг. Үйлчилгээ, үйл ажиллагааны тал нь надад илүү тохирох байх."
Metagro,56.0,49:39,Метагро нягтлан бодогчийн ярилцлага,"Мөнх Гэрэл (21, нягтлан бодох бүртгэл, Англи төгссөн)",Ярилцагч,Мөнх Гэрэл,Ярилцлага таны хувьд хэрхэн өрнөсөн бэ?,"Ярилцлага үнэхээр сайхан болсон гэж бодож байна. Орохоосоо өмнө нэлээн сандарч байсан ч сандарч багасаад зүгээр болсон. Ярилцлагын үеэр өөрийгөө сайн, магадгүй 80-90 хувьтай илэрхийлж чадсан."
