company,дугаар,цаг,хэсэг,нэр_дэвшигч,асуугч,хариулагч,асуулт,хариулт
Financial Analyst (EMS),11.0,16:51,Техникийн даалгавар - Санхүүгийн шинжээч,Олон нэр дэвшигч,Ярилцагч,Нэр дэвшигчид,[Техникийн даалгавар] Хоёр асуулт байна: Хэр их ногдол ашиг хуваарилагдсан бэ? Мөн аль компанид хөрөнгө оруулах вэ?,"Ногдол ашиг олгох тухай асуултад нэр дэвшигчийн хариулт: 1270 төгрөгийн ногдол ашиг тараасан. Компани 1300 төгрөг төлсөн. Нэг нэр дэвшигч алдаа гаргасан. Хөрөнгө оруулалтын асуудал дээр нэр дэвшигчид: Эзэмшигчийнхээ өмчийг өсгөсөн эсвэл эцсийн үндсэн зорилгодоо хүрсэн компанид хөрөнгө оруулах нь зөв шийдвэр юм. Хариулт нь В компани байсан. Нэр дэвшигчид үнэмлэхүй нөхцөл, хөрвөх чадварын харьцаа, хөрөнгийн өгөөж (20% -ийн эсрэг 37%), нийт хөрөнгийн дүн шинжилгээ зэрэг арга хэмжээний талаар ярилцав. Нэг нэр дэвшигч “Ярилцлагын үеэр би буруу хариулт өгсөн юм шиг санагдаж байна. Анхны дүн шинжилгээ маань буруу байсан учраас би бага зэрэг сандарсан.'"
Financial Analyst (EMS),12.0,21:06,Ярилцлага - Санхүүгийн шинжээч,Нэр дэвшигч 2,Ярилцагч,Нэр дэвшигч 2,Манай салбар шийдлийн компани танд ажил санал болгосон бөгөөд та татгалзсан. Яагаад?,Би тэр ажлын ард яг үүнийг тавьсан. Зүгээр л ажилд орохыг хүсээгүй. Би зөв тохирохыг олохыг хүссэн.
Financial Analyst (EMS),13.0,21:44,Ярилцлага - Санхүүгийн шинжээч,Нэр дэвшигч 2,Ярилцагч,Нэр дэвшигч 2,Манай компанийн эрхэм зорилгын талаар бидэнд ярина уу.,"Вэб сайт нь энэ байгууллага болон EMS группын оршин тогтнох болсон шалтгааныг тайлбарласан болно. Сайн, сайн стандартыг одоо Монголын ард түмэн бий болгож байгаа бөгөөд үүнийг дагаад улс орон илүү өндөр стандарттай улс болно."
Financial Analyst (EMS),14.0,22:39,Ярилцлага - Санхүүгийн шинжээч,Нэр дэвшигч 2,Ярилцагч,Нэр дэвшигч 2,Эцсийн үг байна уу?,Надад сурах зүйл их байгаа болохоор ороод ирвэл сайн ажил хийнэ. Надад ажлын туршлага байхгүй. Энэ сайхан тогтолцоотой том бүлгэмийн соёлыг ажил мэргэжилдээ бичмээр байна. Баярлалаа.
Financial Analyst (EMS),15.0,23:13,Ярилцлагын дараах эргэцүүлэл - Санхүүгийн шинжээч,Олон нэр дэвшигч,Хөтлөгч,Нэр дэвшигчид,Та ярьж эхэлсэн үү? Амжилттай байна уу?,Ямар ч байсан тэд чадах бүхнээ хийхийг хичээдэг. Тэднийг ярих үед эдгээр бодлууд анзаарагдсан. Надад нууц хэрэгтэй байна. Би компаниас тантай холбогдож асуултанд хариулах болно.
Financial Analyst (EMS),16.0,23:46,Ярилцлагын дараах эргэцүүлэл - Санхүүгийн шинжээч,Нэр дэвшигч,Үнэлгээчин,Үнэлгээчин,Таны ерөнхий сэтгэгдэл юу вэ?,"Ер нь соёлтой нь таарч байх шиг байна. Сайхан сэтгэлтэй, уран бүтээлээ гаргах гэж зүтгэдэг охин бий."
Financial Analyst (EMS),17.0,23:58,Ярилцлагын дараах эргэцүүлэл - Санхүүгийн шинжээч,Олон нэр дэвшигч,Хөтлөгч,Нэр дэвшигчид,Та ярилцлагад очсон уу? Амжилттай байна уу?,"Нэр дэвшигч 1: ""Амжилттай. Баярлалаа. Амралтын өдрийн мэнд' Нэр дэвшигч 2: ""Энэ бол сандрах шиг байна. Бодлого нь тийм ч хоосон биш бол яах вэ”. Нэр дэвшигч 3: “Ярилцлага сайхан боллоо. Жаахан сандарч байна.' Нэр дэвшигч 4: ""Надад бас шууд ойлгохгүй асуулт байна. Хангалттай хариулт алга”."
Financial Analyst (EMS),18.0,25:03,Ярилцлагын дараах эргэцүүлэл - Санхүүгийн шинжээч,Олон нэр дэвшигч,Хөтлөгч,Хөтлөгч/Үнэлэгч,Үлдсэн нэр дэвшигчдийн яриа хэрхэн өрнөв?,"Тэр их эрч хүчтэй, зан араншинтай залуу. Мэргэжлийн тал нь нэг хэвийн бус байх нь чухал юм. Би өөрийгөө бүрэн илэрхийлсэн гэж бодож байна. Ер нь ярилцлагандаа юу бодохыг хүсч байгаагаа сайн илэрхийлж чадсан."
Financial Analyst (EMS),19.0,25:52,Үнэлгээ - Санхүүгийн шинжээч,Олон нэр дэвшигч,Хөтлөгч,Үнэлгээчид,Тэгэхээр дөрвөн нэр дэвшигч ерөнхийдөө юу болсон бэ? Тэмцээн хэрхэн өрнөсөн бэ?,EMS Holding-ийн санхүүгийн тал нь маш өрсөлдөөнтэй байдаг. Олон хүүхэд өрсөлдсөн. Аль аль нь эцсийн шатанд гарсан дөрвөн ажилтантай. Үнэлгээчид хариу өгөх гэж байна.
Financial Analyst (EMS),20.0,26:29,Үр дүн - Санхүүгийн шинжээч,Нэр дэвшигч 2,Үнэлгээч (Батжаргал),Нэр дэвшигч 2,"[Утасны дуудлага] Мэргэжлийн шалгалт, дэлгэрэнгүй ярилцлагын дараа бид танд үр дүнг мэдэгдэхдээ баяртай байна.","За тэгээд санхүүгийн менежер Батжаргал бид хоёр энд сууж байна. Сонгон шалгаруулалт, мэргэжлийн шалгалт, дэлгэрэнгүй ярилцлагын дараа бүх зүйлийг нэгтгэн дүгнэсний дараа танд ажлын байр санал болгосныг дуулгахад таатай байна. Маш их баярлалаа, би манай группын Нисерви Солюшн компанид санхүүгийн шинжээчийн албан тушаалд тэнцсэн."
Financial Analyst (EMS),21.0,28:04,Үр дүн - Санхүүгийн шинжээч,Амжилтгүй нэр дэвшигчид,Хөтлөгч,Нэр дэвшигчид,Сонгон шалгаруулалтын талаар ямар бодолтой байна вэ?,"Ямар ч байсан өнгөрөөгүй. Гэхдээ дараагийн ажилчин ангид орох боломжтой хүүхэд бас бий. Ямартай ч хариултыг нь сонслоо. Тэгээд ерөнхийдөө би маш их сандарч байсан, гэхдээ би үүнд үнэхээр баяртай байна."
Financial Analyst (EMS),22.0,28:48,Үр дүн - Санхүүгийн шинжээч,,,Өгүүлэгч,[Үр дүнгийн хураангуй - Санхүүгийн шинжээч],"Энэ удаад EMS Холдинг эцсийн ярилцлагад орохоор оролдсон дөрвөн нэр дэвшигчтэй уулзаж, авъяаслаг хүнд санхүүгийн шинжээчийн ажлыг санал болгов. Ажил мэргэжлийн өндөр амжилт хүсье."
